date,price,unit,trend
2020-11-16,530.0,元/克,平
2020-11-17,530.0,元/克,平
2020-11-18,530.0,元/克,平
2020-11-19,515.0,元/克,涨
2020-11-20,515.0,元/克,平
2020-11-23,515.0,元/克,平
2020-11-24,515.0,元/克,平
2020-11-25,501.0,元/克,涨
2020-11-26,501.0,元/克,平
2020-11-27,501.0,元/克,平
2020-12-01,495.0,元/克,涨
2020-12-02,495.0,元/克,平
2020-12-03,495.0,元/克,平
2020-12-04,502.0,元/克,跌
2020-12-07,502.0,元/克,平
2020-12-08,502.0,元/克,平
2020-12-09,502.0,元/克,平
2020-12-10,502.0,元/克,平
2020-12-11,502.0,元/克,平
2020-12-14,502.0,元/克,平
2020-12-15,502.0,元/克,平
2020-12-16,502.0,元/克,平
2020-12-17,502.0,元/克,平
2020-12-18,510.0,元/克,跌
2020-12-21,510.0,元/克,平
2020-12-22,510.0,元/克,平
2020-12-24,510.0,元/克,平
2020-12-25,510.0,元/克,平
2020-12-28,510.0,元/克,平
2020-12-29,510.0,元/克,平
2020-12-30,510.0,元/克,平
2020-12-31,510.0,元/克,平
2021-01-04,510.0,元/克,平
2021-01-05,518.0,元/克,跌
2021-01-06,518.0,元/克,平
2021-01-07,518.0,元/克,平
2021-01-08,518.0,元/克,平
2021-01-11,518.0,元/克,平
2021-01-12,518.0,元/克,平
2021-01-13,518.0,元/克,平
2021-01-14,518.0,元/克,平
2021-01-15,518.0,元/克,平
2021-01-18,495.0,元/克,涨
2021-01-20,495.0,元/克,平
2021-01-21,495.0,元/克,平
2021-01-22,495.0,元/克,平
2021-01-25,495.0,元/克,平
2021-01-26,495.0,元/克,平
2021-01-27,495.0,元/克,平
2021-01-28,495.0,元/克,平
2021-01-29,495.0,元/克,平
2021-02-01,495.0,元/克,平
2021-02-02,495.0,元/克,平
2021-02-03,495.0,元/克,平
2021-02-04,495.0,元/克,平
2021-02-05,495.0,元/克,平
2021-02-07,495.0,元/克,平
2021-02-08,495.0,元/克,平
2021-02-09,495.0,元/克,平
2021-02-10,495.0,元/克,平
2021-02-22,475.0,元/克,涨
2021-02-23,475.0,元/克,平
2021-02-24,475.0,元/克,平
2021-02-25,475.0,元/克,平
2021-02-26,475.0,元/克,平
